Customer ID,Gender,GivenName,Surname,Age,City,State,StateFull,CountryFull,Segment,Policy Number
671,Male,Joseph,Disney,33,BREDBO,NSW,New South Wales,Australia,Platinum,55982230
673,Male,Koby,Riddoch,46,SLEEPY HOLLOW,NSW,New South Wales,Australia,Silver,44866465
674,Female,Caitlyn,Wickham,33,SUNTOP,NSW,New South Wales,Australia,Silver,39554038
677,Female,Claudia,Wardle,33,GWABEGAR,NSW,New South Wales,Australia,Platinum,53981675
679,Female,Rachel,Pilpel,34,VERONA,NSW,New South Wales,Australia,Gold,58378868
681,Female,Laura,Feetham,40,GUM SCRUB,NSW,New South Wales,Australia,Silver,36780334
701,Female,Lara,McEvilly,61,MILTON,NSW,New South Wales,Australia,Platinum,30199988
702,Male,Oscar,Chatfield,38,BURRADOO,NSW,New South Wales,Australia,Platinum,20299691
705,Male,Brock,Hoy,38,STANHOPE GARDENS,NSW,New South Wales,Australia,Platinum,46995469
706,Male,Julian,Osburn,51,TANTANGARA,NSW,New South Wales,Australia,Silver,8774687
707,Female,Brianna,Fitzsimmons,29,COURADDA,NSW,New South Wales,Australia,Platinum,42083451
709,Male,Caleb,Rentoul,21,LILLI PILLI,NSW,New South Wales,Australia,Gold,88881248
711,Male,Brodie,Saranealis,70,NARELLAN,NSW,New South Wales,Australia,Platinum,28999720
714,Male,Nate,Loader,46,ARMATREE,NSW,New South Wales,Australia,Platinum,6563653
716,Male,John,Dame,35,JUNEE REEFS,NSW,New South Wales,Australia,Gold,71404791
719,Male,Jake,Moffat,58,QUAKERS HILL,NSW,New South Wales,Australia,Platinum,45634936
722,Male,Aaron,Noble,20,MULBRING,NSW,New South Wales,Australia,Silver,72587271
724,Male,Thomas,McCormack,43,GLENROY,NSW,New South Wales,Australia,Platinum,44821508
727,Female,Holly,Summons,76,GARLAND VALLEY,NSW,New South Wales,Australia,Platinum,45566276
733,Male,Levi,Samuel,28,BATEHAVEN,NSW,New South Wales,Australia,Platinum,51842360
735,Female,Ruby,Clisby,53,OWENS GAP,NSW,New South Wales,Australia,Platinum,73898057
740,Male,Angus,Ferguson,33,DARUKA,NSW,New South Wales,Australia,Gold,29323970
747,Female,Ava,Waterfield,73,MARMONG POINT,NSW,New South Wales,Australia,Platinum,34953203
749,Male,Jonathan,Lockyer,19,GREEN CREEK,NSW,New South Wales,Australia,Gold,42098367
750,Female,Amelia,Lawes,38,BUNDEWALLAH,NSW,New South Wales,Australia,Silver,9130038
756,Female,Scarlett,Koerstz,64,HARDYS BAY,NSW,New South Wales,Australia,Platinum,42882285
758,Male,Taj,Edkins,28,SUMMERLAND POINT,NSW,New South Wales,Australia,Gold,8375366
765,Male,Spencer,Pease,51,PENRITH SOUTH,NSW,New South Wales,Australia,Gold,11982382
766,Male,Owen,Skinner,75,BOOTHENBA,NSW,New South Wales,Australia,Gold,33290806
771,Male,Lachlan,De La Condamine,55,DEAN PARK,NSW,New South Wales,Australia,Gold,8765210
772,Male,Luke,Lording,53,UNANDERRA,NSW,New South Wales,Australia,Silver,77765211
774,Male,Patrick,Gadsden,34,WILEY PARK,NSW,New South Wales,Australia,Gold,5264479
778,Female,Madeleine,Morgan,58,RIDGEWAY,NSW,New South Wales,Australia,Silver,85984961
779,Female,Hayley,Kenniff,40,EUROKA,NSW,New South Wales,Australia,Gold,46937376
785,Female,Matilda,Tierney,69,SAVERNAKE,NSW,New South Wales,Australia,Silver,88623068
786,Male,Bailey,Tarenorerer,30,COLO VALE,NSW,New South Wales,Australia,Gold,89044601
795,Male,Edward,Beal,63,HAMILTON EAST,NSW,New South Wales,Australia,Gold,30966524
801,Male,Harrison,McLaughlin,28,ORTON PARK,NSW,New South Wales,Australia,Silver,92400577
802,Male,Justin,Facy,71,BELBORA,NSW,New South Wales,Australia,Gold,90646435
803,Female,Gabriella,Ratten,49,BROADWATER,NSW,New South Wales,Australia,Silver,56229221
811,Male,Sam,Fryar,65,STANMORE,NSW,New South Wales,Australia,Gold,42351519
812,Male,Aaron,Hitchcock,46,BEMBOKA,NSW,New South Wales,Australia,Gold,25879245
816,Female,Kayla,Mould,28,MILSONS POINT,NSW,New South Wales,Australia,Platinum,89737711
817,Female,Caitlyn,Sinclaire,27,BOAMBEE EAST,NSW,New South Wales,Australia,Gold,32560779
822,Male,Harrison,McCourt,31,TAREE SOUTH,NSW,New South Wales,Australia,Silver,12377926
823,Female,Jessica,Tyas,27,LISMORE HEIGHTS,NSW,New South Wales,Australia,Gold,20444103
830,Female,Maddison,Abrahams,70,HOLLYDEEN,NSW,New South Wales,Australia,Silver,86992868
831,Male,Thomas,Wilkie,83,BULLDOG,NSW,New South Wales,Australia,Platinum,78277006
835,Male,Jesse,O'Flaherty,56,BLAXLAND EAST,NSW,New South Wales,Australia,Gold,72081129
839,Male,Xavier,Cooch,58,GUERILLA BAY,NSW,New South Wales,Australia,Gold,14792193
842,Female,Alana,Kilburn,58,CABRAMATTA,NSW,New South Wales,Australia,Gold,85689455
851,Male,Ryan,Browning,65,YARRAWONGA,NSW,New South Wales,Australia,Silver,8715802
854,Female,Erin,Rylah,25,MAGENTA,NSW,New South Wales,Australia,Silver,48038858
857,Female,Alica,Dame,83,VALLEY HEIGHTS,NSW,New South Wales,Australia,Platinum,88870543
859,Male,Austin,Angwin,42,TOMS CREEK,NSW,New South Wales,Australia,Platinum,13926634
860,Male,Timothy,Geake,22,LINDENDALE,NSW,New South Wales,Australia,Platinum,18307355
863,Male,Koby,Calyute,64,MANDEMAR,NSW,New South Wales,Australia,Silver,39881716
866,Male,Jesse,Marou,37,BAGO,NSW,New South Wales,Australia,Silver,19521118
876,Female,Bethany,Ackland,36,UPPER WILSONS CREEK,NSW,New South Wales,Australia,Silver,95822358
878,Male,John,Edgell,77,PAGEWOOD,NSW,New South Wales,Australia,Platinum,96496046
883,Male,Rory,Farquharson,73,KAYUGA,NSW,New South Wales,Australia,Gold,28820055
885,Male,Zachary,Frayne,22,GARTHOWEN,NSW,New South Wales,Australia,Gold,19478893
887,Male,Ben,Coveny,36,BEILPAJAH,NSW,New South Wales,Australia,Gold,49583926
893,Male,Luca,Mulgrave,58,ROCKS CROSSING,NSW,New South Wales,Australia,Platinum,27878628
895,Female,Ruby,Denehy,46,NERONG,NSW,New South Wales,Australia,Gold,56098966
898,Male,Joshua,May,59,WARRIE,NSW,New South Wales,Australia,Gold,83223514
900,Female,Rebecca,Dangar,49,BEEMUNNEL,NSW,New South Wales,Australia,Gold,41462913
901,Male,Aidan,Moseley,74,ANNANGROVE,NSW,New South Wales,Australia,Gold,80905889
906,Male,Joshua,Warne-Smith,19,BRAY PARK,NSW,New South Wales,Australia,Gold,42664554
911,Male,Michael,Heydon,19,GUNDAROO,NSW,New South Wales,Australia,Platinum,90234480
917,Male,Liam,Downie,47,MCDOUGALLS HILL,NSW,New South Wales,Australia,Platinum,86886743
920,Male,Tyler,Rubin,21,CUMBERLAND REACH,NSW,New South Wales,Australia,Platinum,56250763
922,Male,Levi,Casey,27,BERRY PARK,NSW,New South Wales,Australia,Gold,86820732
924,Male,Anthony,Topp,61,BILLEROY,NSW,New South Wales,Australia,Platinum,54668401
926,Female,Sophia,Beak,28,DOVER HEIGHTS,NSW,New South Wales,Australia,Silver,14664886
931,Male,Isaac,Tazewell,64,TURNERS FLAT,NSW,New South Wales,Australia,Silver,23252820
932,Female,Piper,Pye,68,THIRLOENE,NSW,New South Wales,Australia,Platinum,96116969
936,Male,Mitchell,Herbert,27,WAITARA,NSW,New South Wales,Australia,Gold,87607433
939,Female,Dakota,Trefl,19,NOWRA EAST,NSW,New South Wales,Australia,Silver,16859101
940,Male,Jaxon,Macleod,20,APPLE TREE FLAT,NSW,New South Wales,Australia,Gold,92362143
942,Female,Lucy,Newbery,50,CORANGULA,NSW,New South Wales,Australia,Gold,46710738
945,Female,Eve,Quentin,81,COPPER HILL,NSW,New South Wales,Australia,Platinum,58198965
948,Female,Sophia,McKinney,57,STRATHFIELD,NSW,New South Wales,Australia,Platinum,81970531
953,Male,Cody,McGuinness,80,WALMER,NSW,New South Wales,Australia,Gold,3497881
957,Female,Sienna,De Vis,79,WALLSEND SOUTH,NSW,New South Wales,Australia,Gold,75884493
959,Male,Timothy,Oakley,22,CULCAIRN,NSW,New South Wales,Australia,Silver,49170442
960,Female,Katie,Claire,42,NUMERALLA,NSW,New South Wales,Australia,Platinum,76962128
964,Male,Archie,Whitington,49,WALLEROOBIE,NSW,New South Wales,Australia,Silver,98401399
966,Female,Brooke,Addis,39,GRIFFITH,NSW,New South Wales,Australia,Platinum,99170243
967,Male,Rory,Horsley,24,GEORGES HALL,NSW,New South Wales,Australia,Platinum,33314915
968,Female,Lauren,Hateley,50,DOYLES CREEK,NSW,New South Wales,Australia,Platinum,58693933
969,Female,Lucinda,Winning,53,GLEN WARD,NSW,New South Wales,Australia,Platinum,65898442
971,Male,Finn,Hutcheon,19,CHITTAWAY POINT,NSW,New South Wales,Australia,Gold,94030912
972,Male,Jayden,Lihou,44,DUMARESQ ISLAND,NSW,New South Wales,Australia,Platinum,76282379
973,Male,Aidan,Spivakovsky,28,ARCADIA VALE,NSW,New South Wales,Australia,Platinum,62528525
976,Female,Kayla,Yuen,58,CENTRAL MANGROVE,NSW,New South Wales,Australia,Silver,30015627
977,Female,Gabrielle,Stelzer,63,YALLAMBIE,NSW,New South Wales,Australia,Silver,70088729
978,Male,Cooper,Irvine,78,HAMLYN TERRACE,NSW,New South Wales,Australia,Platinum,53042145
982,Male,Jett,Polding,39,HARDYS BAY,NSW,New South Wales,Australia,Gold,95863439
986,Male,Jonathan,Clegg,55,BLAXCELL,NSW,New South Wales,Australia,Platinum,10198314
987,Female,Rebecca,Wickens,25,CONGO,NSW,New South Wales,Australia,Gold,84861652
990,Male,Logan,Uren,21,EUCHAREENA,NSW,New South Wales,Australia,Silver,29459103
991,Female,Mary,Panton,84,SEAL ROCKS,NSW,New South Wales,Australia,Platinum,86164274
1002,Male,Hunter,De Gruchy,59,MILLINGANDI,NSW,New South Wales,Australia,Silver,22125988
1003,Female,Sienna,Sharland,43,PINE RIDGE,NSW,New South Wales,Australia,Silver,79391302
1004,Male,Hayden,Currey,20,UPPER COOPERS CREEK,NSW,New South Wales,Australia,Platinum,75483302
1006,Female,Alice,McBurney,59,MEREWETHER HEIGHTS,NSW,New South Wales,Australia,Gold,7703371
1013,Male,Joshua,Brewer,74,CREMORNE JUNCTION,NSW,New South Wales,Australia,Silver,67697862
1015,Male,Brayden,Ervin,66,BEARGAMIL,NSW,New South Wales,Australia,Platinum,86445910
1023,Male,Owen,Everett,28,BURNT BRIDGE,NSW,New South Wales,Australia,Gold,86320995
1027,Female,Holly,Dymock,44,PIALLAMORE,NSW,New South Wales,Australia,Platinum,26346266
1028,Male,Alexander,Chifley,55,MULGUTHRIE,NSW,New South Wales,Australia,Gold,71259315
1032,Female,Stella,Foster,45,ELVINA BAY,NSW,New South Wales,Australia,Platinum,51760038
1037,Female,Mikayla,Jude,40,CAVES BEACH,NSW,New South Wales,Australia,Silver,71676845
1041,Male,Lucas,Walton,38,CROPPA CREEK,NSW,New South Wales,Australia,Platinum,32646041
1043,Male,Ethan,Hentze,46,LORNE,NSW,New South Wales,Australia,Platinum,74207825
1048,Male,Jesse,Nemarluk,44,TYALGUM CREEK,NSW,New South Wales,Australia,Silver,34756508
1049,Male,Cameron,Wylie,55,KANDOS,NSW,New South Wales,Australia,Platinum,608461
1055,Male,Archer,Caley,84,CALWALLA,NSW,New South Wales,Australia,Gold,51033228
1056,Male,Adam,Hume,49,JERRONG,NSW,New South Wales,Australia,Gold,58451506
1059,Female,Alicia,Tenison,40,SOUTH ARM,NSW,New South Wales,Australia,Platinum,56425562
1062,Female,Chelsea,Fink,80,DAWES POINT,NSW,New South Wales,Australia,Silver,57267299
1065,Female,Phoebe,Horniman,84,NARWEE,NSW,New South Wales,Australia,Platinum,75934330
1066,Male,Darcy,Marian,24,TOWRADGI,NSW,New South Wales,Australia,Gold,71288937
1069,Female,Zara,Lampe,64,TONDERBURINE,NSW,New South Wales,Australia,Gold,29854604
1070,Male,Luke,Murnin,64,KITCHENER,NSW,New South Wales,Australia,Gold,8684318
1071,Female,Jessica,Ardill,70,HASSANS WALLS,NSW,New South Wales,Australia,Silver,46513280
1073,Female,Stella,Mei,80,COXS CREEK,NSW,New South Wales,Australia,Silver,51669975
1074,Male,Will,Arnott,38,MOUNT WARRIGAL,NSW,New South Wales,Australia,Platinum,3205230
1075,Male,Xavier,Ford,37,YARRAS,NSW,New South Wales,Australia,Silver,87596868
1078,Male,Adam,Rede,70,FITZGERALDS MOUNT,NSW,New South Wales,Australia,Platinum,65208809
1080,Female,Mia,McIlveen,82,HARTYS PLAINS,NSW,New South Wales,Australia,Platinum,46850495
1083,Female,Lucinda,Hills,24,SEVEN HILLS,NSW,New South Wales,Australia,Gold,19888166
1087,Female,Maddison,Goll,76,JIMCUMBILLY,NSW,New South Wales,Australia,Silver,75740431
1089,Male,Julian,Harriet,47,BUMBERRY,NSW,New South Wales,Australia,Silver,47830483
1103,Female,Samantha,Stonham,74,CALGA,NSW,New South Wales,Australia,Platinum,63916785
1104,Female,Alexandra,Wheller,37,LEYCESTER,NSW,New South Wales,Australia,Silver,17004145
1110,Female,Bianca,Hales,53,BOREE,NSW,New South Wales,Australia,Gold,1924116
1119,Male,Archer,Gotch,72,DAVISTOWN,NSW,New South Wales,Australia,Platinum,70459188
1121,Female,Kaitlyn,Barbour,82,WOLLONGONG DC,NSW,New South Wales,Australia,Platinum,26489142
1122,Female,Kate,Devaney,80,ROSEBERG,NSW,New South Wales,Australia,Gold,76422309
1124,Male,Hugo,Cooper,80,PALMERS OAKY,NSW,New South Wales,Australia,Gold,60225953
1125,Female,Lauren,Sandford,39,PARKLEA,NSW,New South Wales,Australia,Platinum,34790020
1126,Female,Scarlett,Lennon,77,PRIMROSE VALLEY,NSW,New South Wales,Australia,Gold,53333803
1127,Female,Taylah,Edgerton,66,GADARA,NSW,New South Wales,Australia,Gold,28307548
1137,Male,Dominic,Ackland,42,UPPER HORSESHOE CREEK,NSW,New South Wales,Australia,Platinum,18361985
1146,Female,Sienna,Forrest,57,WINDSOR,NSW,New South Wales,Australia,Gold,57510494
1151,Female,Sophia,Bukowski,27,CRUDINE,NSW,New South Wales,Australia,Silver,9089670
1153,Male,Archie,Sly,77,EAST BALLINA,NSW,New South Wales,Australia,Silver,78364572
1154,Male,Christopher,O'May,44,DRAKE,NSW,New South Wales,Australia,Silver,99761670
1155,Male,Matthew,Holyman,28,THE HATCH,NSW,New South Wales,Australia,Silver,6298266
1156,Female,Amelia,Gottshall,24,LEFEVRES CORNER,NSW,New South Wales,Australia,Gold,51936875
1157,Female,Hayley,Ovens,19,MACARTHUR SQUARE,NSW,New South Wales,Australia,Platinum,35907852
1164,Male,Timothy,Calyute,51,DELROY GARDENS,NSW,New South Wales,Australia,Silver,74058131
1169,Female,Sienna,Schlapp,42,WAVERLEY,NSW,New South Wales,Australia,Gold,83884408
1174,Female,Alannah,Goward,27,MUNGAY CREEK,NSW,New South Wales,Australia,Gold,85650103
1190,Female,Elizabeth,Sadler,33,MACQUARIE MARSHES,NSW,New South Wales,Australia,Platinum,32561543
1202,Male,Anthony,McKinley,35,CEDAR POINT,NSW,New South Wales,Australia,Gold,39587797
1203,Female,Madeleine,Hocking,37,FISHERMANS REACH,NSW,New South Wales,Australia,Platinum,14293441
1205,Female,Alana,Piper,75,YAVEN CREEK,NSW,New South Wales,Australia,Silver,53798980
1206,Female,Molly,Gibbs,78,BREADALBANE,NSW,New South Wales,Australia,Silver,15556461
1213,Male,Aiden,Dunn,57,TURRAWAN,NSW,New South Wales,Australia,Gold,37741750
1217,Male,Tyson,Kindler,20,JOADJA,NSW,New South Wales,Australia,Platinum,23092797
1219,Female,Dakota,Fantin,85,MAGENTA,NSW,New South Wales,Australia,Platinum,39943094
1221,Female,Lauren,Szabados,50,CAMMERAY,NSW,New South Wales,Australia,Gold,73383015
1232,Female,Jade,Tweddle,58,WALLALONG,NSW,New South Wales,Australia,Platinum,19441254
1233,Female,Audrey,Cockett,27,WHITE ROCK,NSW,New South Wales,Australia,Gold,7208866
1237,Female,Phoebe,Egge,80,SUN VALLEY,NSW,New South Wales,Australia,Gold,31289367
1238,Male,Christian,Ribush,65,MAITLAND BAR,NSW,New South Wales,Australia,Gold,24826177
1243,Female,Brianna,Roderic,53,THE SPRINGS,NSW,New South Wales,Australia,Gold,76966001
1247,Female,Anna,Korff,54,BEROWRA HEIGHTS,NSW,New South Wales,Australia,Gold,55157623
1248,Female,Lola,Bishop,23,YARRANGOBILLY,NSW,New South Wales,Australia,Gold,55593851
1249,Male,Patrick,Ranken,67,MACQUARIE MARSHES,NSW,New South Wales,Australia,Platinum,72556816
1258,Male,Caleb,Niven,42,BONNET BAY,NSW,New South Wales,Australia,Platinum,32180685
1261,Female,Mia,McBrien,30,WOODBURN,NSW,New South Wales,Australia,Gold,804968
1262,Male,Kai,Swanston,47,CURRICABARK,NSW,New South Wales,Australia,Silver,25823846
1263,Male,Hayden,Wallen,75,BRASSI,NSW,New South Wales,Australia,Platinum,61745847
1266,Male,Jonathan,Peck,48,FERNBANK CREEK,NSW,New South Wales,Australia,Platinum,14275519
1268,Female,Rachel,Laing,25,YATTE YATTAH,NSW,New South Wales,Australia,Platinum,36829991
1277,Female,Sophie,Graham,63,BOOKER BAY,NSW,New South Wales,Australia,Silver,64840485
1282,Female,Mikayla,Hartley,65,BISHOPS BRIDGE,NSW,New South Wales,Australia,Platinum,67861427
1284,Male,Harrison,Snow,74,WEST NOWRA,NSW,New South Wales,Australia,Platinum,74840892
1286,Male,Lincoln,McCrone,48,OAKHURST,NSW,New South Wales,Australia,Platinum,22856230
1288,Female,Lucy,Barry,25,SPRING TERRACE,NSW,New South Wales,Australia,Gold,48447575
1290,Male,Bailey,Woodruff,82,DOYALSON,NSW,New South Wales,Australia,Silver,26448222
1300,Female,Olivia,Wroblewski,77,WILLURAH,NSW,New South Wales,Australia,Gold,32269255
1303,Female,Poppy,Namatjira,45,GRIFFITH,NSW,New South Wales,Australia,Gold,90102515
1316,Female,Chelsea,Rowallan,64,CRACKENBACK,NSW,New South Wales,Australia,Platinum,68757986
1317,Female,Laura,Dinah,27,ROUCHEL BROOK,NSW,New South Wales,Australia,Gold,69956315
1319,Male,Flynn,Stephenson,20,WAITUI,NSW,New South Wales,Australia,Silver,83534724
1320,Male,George,Grosse,54,EAST RYDE,NSW,New South Wales,Australia,Gold,40480529
1322,Female,Sarah,Heidenreich,32,MANILLA,NSW,New South Wales,Australia,Platinum,7829029
1323,Male,Patrick,Daly,25,ROSEBERG,NSW,New South Wales,Australia,Platinum,77985386
1324,Male,Toby,Leeson,51,HASSALL GROVE,NSW,New South Wales,Australia,Platinum,2826441
1334,Male,Jake,Colson,64,PEEL,NSW,New South Wales,Australia,Silver,33924593
1340,Male,Connor,Welsh,62,ROWAN,NSW,New South Wales,Australia,Silver,55375174
1343,Female,Rebecca,Drake,39,ERINA FAIR,NSW,New South Wales,Australia,Silver,88219698
1346,Female,Bethany,Snelling,51,WAGRAGOBILLY,NSW,New South Wales,Australia,Silver,28502972
1347,Female,Eva,Pell,40,UPPER CRYSTAL CREEK,NSW,New South Wales,Australia,Silver,51782738
1352,Male,Darcy,Deffell,78,LEETS VALE,NSW,New South Wales,Australia,Silver,52361942
1362,Female,Alexis,Balsillie,46,WENDOREE PARK,NSW,New South Wales,Australia,Silver,70955661
1365,Female,Audrey,Cleary,27,SCOTLAND ISLAND,NSW,New South Wales,Australia,Silver,76501378
1367,Male,Lincoln,Buddicom,43,MARKS POINT,NSW,New South Wales,Australia,Gold,48123209
1371,Male,Blake,Mansour,76,CUDGEN,NSW,New South Wales,Australia,Platinum,68615093
1373,Female,Ruby,Shoebridge,78,OXLEY PARK,NSW,New South Wales,Australia,Platinum,17988599
1375,Female,Lauren,Burns,80,WAYO,NSW,New South Wales,Australia,Platinum,33812286
1377,Male,Jonathan,Carvosso,47,CHATSWOOD WEST,NSW,New South Wales,Australia,Platinum,24579068
1379,Male,Sebastian,Kaylock,60,VOYAGER POINT,NSW,New South Wales,Australia,Platinum,10462049
1386,Male,Harry,Blake,73,KILLARNEY VALE,NSW,New South Wales,Australia,Silver,67427499
1393,Male,Aaron,Vosper,39,WOOROOWOOLGAN,NSW,New South Wales,Australia,Platinum,40728130
1397,Female,Kate,Drake-Brockman,56,CUNJURONG POINT,NSW,New South Wales,Australia,Silver,36994351
1398,Female,Brianna,Torode,73,BOOTHENBA,NSW,New South Wales,Australia,Platinum,68043307
1400,Female,Eva,Allen,60,QUEANBEYAN,NSW,New South Wales,Australia,Gold,86916106
1409,Male,Isaac,Sleigh,74,NEW PARK,NSW,New South Wales,Australia,Gold,86246740
1411,Female,Amelie,Nicholson,27,KUBURA,NSW,New South Wales,Australia,Gold,28032992
1413,Male,Koby,Berrick,43,CLEAR RANGE,NSW,New South Wales,Australia,Silver,24731791
1417,Male,William,Pinner,58,GUNDAMULDA,NSW,New South Wales,Australia,Gold,62489323
1431,Male,Angus,Madgwick,41,DELUNGRA,NSW,New South Wales,Australia,Silver,53013101
1432,Female,Chelsea,Hetherington,36,BANGALOW,NSW,New South Wales,Australia,Silver,25263640
1436,Female,Lola,Piquet,61,WOOLBROOK,NSW,New South Wales,Australia,Gold,38011085
1438,Female,Zoe,Gough,22,HASSANS WALLS,NSW,New South Wales,Australia,Silver,51975647
1441,Male,Cody,Chandler,49,NYNGAN,NSW,New South Wales,Australia,Silver,51613901
1445,Male,Tyson,Tubb,47,BRUSHGROVE,NSW,New South Wales,Australia,Gold,47535251
1448,Female,Gabrielle,Down,33,ALLAMBIE,NSW,New South Wales,Australia,Platinum,98218166
1450,Male,Jeremy,Gibson,77,THE WHITEMAN,NSW,New South Wales,Australia,Gold,97053826
1451,Female,Georgia,Hamilton,84,BERRY,NSW,New South Wales,Australia,Silver,88484864
1453,Male,Samuel,Kenny,73,POTTS POINT,NSW,New South Wales,Australia,Gold,96431717
1457,Female,Ebony,West,61,RODD POINT,NSW,New South Wales,Australia,Platinum,43059287
1458,Male,Hunter,Crawford,81,SHALVEY,NSW,New South Wales,Australia,Gold,92971202
1466,Male,Zachary,Moreton,33,COLO VALE,NSW,New South Wales,Australia,Gold,31654323
1467,Male,Nate,McBride,57,MUNYABLA,NSW,New South Wales,Australia,Silver,49499716
1472,Male,Koby,Bainton,73,MORTON,NSW,New South Wales,Australia,Silver,58380756
1473,Female,Sarah,Eltham,27,ROUND CORNER,NSW,New South Wales,Australia,Gold,42345849
1477,Male,Sam,Page,43,MOUNT GIPPS,NSW,New South Wales,Australia,Gold,70730384
1480,Male,Seth,Kibby,19,SATUR,NSW,New South Wales,Australia,Platinum,86308191
1489,Male,Kai,Powell,69,ORANMEIR,NSW,New South Wales,Australia,Platinum,95055476
1491,Male,Charles,Algeranoff,29,PADDINGTON,NSW,New South Wales,Australia,Platinum,69039327
